nama,rating,waktu,ulasan
Pengguna Google,5,2021-11-03 04:26:50,bagus
Pengguna Google,1,2021-04-12 09:53:33,"Saya suka belanja di tokopedia, tapi notifikasinya berisik sama kebanyakan, norak. Masa hape saya isinya tokopedia semua, ntar juga kalo mau beli saya beli."
Pengguna Google,1,2023-09-15 17:00:14,Gk mau tanggung jawab padahal udah ada vd unboxing
Pengguna Google,5,2021-10-12 13:06:04,Joooz
Pengguna Google,5,2022-03-09 07:39:11,semoga sehat selalu bosku
Pengguna Google,5,2022-05-01 08:04:55,karya anak bangsa
Pengguna Google,5,2021-04-29 11:59:26,Semoga lancar
Pengguna Google,2,2021-11-01 13:48:29,makasih
Pengguna Google,5,2022-03-19 17:23:39,good👍
Pengguna Google,5,2022-05-27 10:02:32,Ok
Pengguna Google,5,2022-04-11 16:25:20,mntap
Pengguna Google,4,2021-05-08 23:40:16,"Beragam aneka jenis produk, mhn lebih di filter yg kasus² penipuan"
Pengguna Google,5,2022-03-01 09:00:50,baik
Pengguna Google,5,2021-05-23 22:33:05,Baik dan terpercaya
Pengguna Google,1,2022-08-14 05:15:37,"Dr dulu sangat nyaman pake aplikasi tokped, namun skrng malah menjadi tambah kecewa, berawal limit cashback semakin mengecil dan skrng di tambah pula ada biaya fee layanan.. Spertinya lebih baik pakai OLSHOP TETANGGA SEBELAH...!!"
Pengguna Google,5,2023-11-02 11:15:01,saya belanja di tokopedia ini blm ada kendala insyaallah kedepannya untuk lebih baik lagi.
Pengguna Google,5,2022-01-18 05:14:32,Iyh
Pengguna Google,1,2022-11-09 09:19:52,skrg gabisa pake vocer kalo mau gratong hhh
Pengguna Google,5,2022-01-31 22:15:58,Selama saya di toped Alhamdulillah tidak pernah terjadi gangguan cepat layanannya dan banyak traktiran menarik mantap deh
Pengguna Google,4,2023-05-18 06:17:15,oke
Pengguna Google,5,2021-09-08 16:11:08,bagussss
Pengguna Google,5,2021-05-26 14:42:18,Ok
Pengguna Google,5,2021-03-25 06:06:07,Terimakasih
Pengguna Google,5,2022-01-12 02:35:52,"Sekali buka aplikasi langsung tampil semua, mantaaap"
Pengguna Google,5,2024-02-13 04:26:15,top
Pengguna Google,5,2022-03-11 12:39:47,Gak nyesel deh ikut pelatihan disini bagus bangettt
Pengguna Google,5,2022-07-29 05:35:56,gg wepret
Pengguna Google,4,2022-08-22 08:40:13,Beli kondom dapat cewek ya disini
Pengguna Google,1,2022-11-17 13:17:15,"parah banget sekarang tokopedia, disaat trx sudah klaim cashback, namun malah gak dapet cashback selesai transaksi. Nyesel sumpah...!!!!"
Pengguna Google,5,2022-07-24 08:37:39,Bagus
Pengguna Google,5,2022-09-29 06:10:01,bgus
Pengguna Google,2,2023-09-30 04:30:58,Smpe
Pengguna Google,5,2021-10-20 08:16:01,good
Pengguna Google,5,2021-08-06 02:13:47,Apk online shop terbaik sbelum shopee dan lazada good job🙏👌👍❤️
Pengguna Google,5,2021-09-11 17:32:14,Ok toko pedia
Pengguna Google,5,2021-08-19 11:55:03,mantap lah tokpet
Pengguna Google,5,2021-10-01 17:03:54,Bgus
Pengguna Google,5,2021-04-06 09:09:01,sangat membantu
Pengguna Google,1,2021-11-10 14:02:37,aplikasi buruk saya minta aplikasinya di perbaikin agar ga error
Pengguna Google,5,2021-09-24 03:26:42,terimakasih tokopedia
Pengguna Google,5,2021-12-12 00:57:52,Seru banget Tokopedia
Pengguna Google,1,2023-07-26 10:55:10,TOKOPEDIA TIDAK ADA RESPON BINGUNG PENGADUAN KEMANA
Pengguna Google,5,2024-07-26 09:09:14,banyak promo😍😍
Pengguna Google,5,2021-04-05 08:45:03,Sangat membatu sekali sukses buat tokopedia
Pengguna Google,5,2022-02-19 11:16:32,Sangat membantu dan barang lengkap dan murah.tingkatkan ungkit gratis
Pengguna Google,5,2021-04-06 06:09:25,Marhaban ya ramadhan 🙏🏻
Pengguna Google,1,2024-03-26 21:27:05,"Maaf, pake aplikasi tokopedia tuh ga nyaman, ga sat set, udah gitu sering error. Dan, baru kali ini saya kecewa gara2 kurir yg lelet, apdet perjalanan paketnya juga lelet. Tgl 24, saya pesan paket di Tokopedia dan Shopee, dan di toko yg sama karena ada stok yg habis d Shopee, tp d Tokopedia masih ready. Paket dr Shopee sudah sampe duluan kemarin, sedangkan dari Tokopedia sampai saat ini paketnya masih di Jakarta."
Pengguna Google,5,2022-06-16 12:48:44,"Ini yang saya cari!, Sangat bermanfaat, Instrukturnya jagoan!, Materi mudah dipahami, Sempurna!"
Pengguna Google,5,2021-06-30 10:50:03,"mantab pokoknya belanja di toko pedia, barakallah"
Pengguna Google,5,2024-02-07 17:36:56,bagus banget aja sih soalnya ngga bisa berkata-kata lagi hehe terima kasih developer
Pengguna Google,5,2023-11-02 07:32:05,oke... sering beli
Pengguna Google,5,2021-09-25 03:46:54,bagus membantu
Pengguna Google,5,2021-06-29 01:49:37,suka banget pakai toped
Pengguna Google,4,2021-10-24 16:58:01,Makasih
Pengguna Google,5,2021-08-12 14:01:01,Solusi sy sudah selesai soal penggantian nomer hp. Terima kasih tokped
Pengguna Google,5,2021-10-15 03:25:42,sukses selalu tokopedia
Pengguna Google,1,2023-12-07 08:53:33,"Tolong di perbaiki lagi, update kemaren smpai skrng, metode pembayaran cod hilang, ini mslh server atau dri update kmrn, tolong di perbaiki cokk 🙏"
Pengguna Google,5,2021-09-27 14:04:46,ok
Pengguna Google,1,2024-06-09 09:08:16,aplikasi apa ini? bisa COD tapi sistem otomatis batalin transaksi. hubungi CS kek nelpon Presiden Putin. aplikasi belanja terburuk sih
Pengguna Google,5,2024-02-11 16:41:36,belanja murah sampai depan rumah👍👍
Pengguna Google,5,2021-06-06 08:14:56,Baik juga
Pengguna Google,1,2024-01-18 00:00:34,"Proses pengembalian dana sangat lama, sudah 1 bulan ga dibalik balikin dana saya, katanya sih diproses tapi kok lama🤔 Sangat buruk pelayanan tokopedia"
Pengguna Google,5,2021-07-18 01:45:35,Belanja ?? tokopedia ajah..
Pengguna Google,5,2021-09-10 09:03:36,Blanja ga ribet. Barang berkwalitas semua
Pengguna Google,5,2021-09-20 09:12:53,Bagus juga aplikasi ini
Pengguna Google,1,2021-05-31 14:54:48,Kecewa padahal baru mau pake tokped eh pesanan pertama di batalkan katanya melanggar ketentuan aneh
Pengguna Google,5,2021-08-26 06:58:56,Terima kasih toko pedia sangat membantu kami
Pengguna Google,5,2022-01-12 05:41:38,Alhamdulillah rezeki. terimakasih Tokopedia
Pengguna Google,5,2022-03-29 18:02:10,cepat mudah hemat
Pengguna Google,5,2021-11-26 03:22:22,"Kelebihan tokopedia gratis utk pengguna baru 0rp Teman,saudara saya pakai tokopedia dan lebih mudah mengikuti event yg berlangsung."
Pengguna Google,5,2022-04-13 17:51:23,Okelah
Pengguna Google,5,2021-05-24 23:08:40,mantap Aku Dapat Barang Gratis Dengan Rp 0
Pengguna Google,5,2021-04-11 15:43:22,Sangat membantu dan bermanfaat..terima kasih
Pengguna Google,5,2023-11-02 02:20:15,goood
Pengguna Google,5,2021-11-12 13:23:07,sangat memuaskan
Pengguna Google,5,2021-03-31 14:52:19,Sanggat membantu dan bermanfaat
Pengguna Google,5,2021-12-29 08:01:38,tokopedia is the best
Pengguna Google,5,2021-08-31 10:20:02,"Sebagai saran, jika bebas ongkir aktifkan dong fitur pembayaran cod nya. Karena kalau di pedesaan, lumayan jauh tmpat untk transfer. Smoga tokopedia bisa lebih baik lagi kedepannya."
Pengguna Google,5,2022-09-21 12:04:27,top pokonya
Pengguna Google,5,2021-05-17 11:50:43,horee belanja geratiss
Pengguna Google,5,2021-12-17 03:15:30,"semoga selalu memberikan pelayanan terbaiknya, discount ya selalu dinanti ☺️"
Pengguna Google,1,2021-10-29 04:32:51,Bonus pengguna baru pas pesen langsung otomatis di batalin aneh kirain beneran dapat bonus pengguna barunya gaktau nya langsung di batalin
Pengguna Google,5,2021-11-27 04:20:13,bagus
Pengguna Google,5,2021-10-26 02:01:23,top deh tokopedia
Pengguna Google,5,2024-01-22 09:57:21,Hubungi WhatsApp admin gudang disini
Pengguna Google,1,2021-09-15 06:33:27,Ko Pembayaran hanya bisa pake indodana. ga bisa lagi pake mandiri cek otomatis. Males banget deh. Akhirnya ga jadi order.
Pengguna Google,3,2023-05-11 08:53:35,"Seharusnya ada fitur penilaian ⭐⭐⭐⭐⭐ ada dari 3 aspek... 1. Dari penjual, 2. Dari jasa ekspedisi, 3. Dari layanan Tokopedia nya, Semoga bisa segera dilengkapi fiturnya"
Pengguna Google,2,2024-07-13 06:25:33,Ngasi diskon tapi giliran CO malah selalu dibatalkan sistem
Pengguna Google,2,2021-05-01 00:13:34,Cobaklh dulu kalw ngk memuaskan hapus lgi
Pengguna Google,1,2021-12-29 05:12:40,Banyak penipuan
Pengguna Google,5,2022-08-19 10:43:06,Selama saya menggunakan aplikasi ini sangat mudah untuk dipahami & mudah dimengerti.
Pengguna Google,3,2022-03-15 15:56:53,Baik
Pengguna Google,5,2023-09-16 00:17:10,Tokopedia lemot bngd
Pengguna Google,4,2022-04-04 16:02:08,keren
Pengguna Google,5,2021-04-25 23:11:03,banjir hadia i love toko pedia aplikasi terbaik dunia
Pengguna Google,5,2021-03-26 22:13:43,Sangat bagus
Pengguna Google,5,2022-04-27 17:55:05,toko pedia emang mantab
Pengguna Google,5,2022-03-28 10:57:28,ok
Pengguna Google,5,2021-10-06 11:45:30,sangat membantu saya
Pengguna Google,5,2022-04-10 15:27:20,bagus
Pengguna Google,5,2022-02-26 03:15:50,bagus mudah digunakan untuk belanja
Pengguna Google,4,2022-02-27 13:40:32,Meskipun saya belum tahu caranya belanja online di Tokopedia namun saya yakin akan bisa untuk bisa pesanan untuk nantinya kedepannya .
Pengguna Google,5,2021-05-29 07:51:22,Biar dapet vc 75% gmn caranya
Pengguna Google,5,2021-08-26 01:55:28,"Sangat membantu,dan banyak pelatihannya"
Pengguna Google,5,2021-07-13 04:57:16,Mantap 👍
Pengguna Google,5,2022-05-19 13:06:16,Ok
Pengguna Google,5,2022-12-09 02:22:51,"Sangat simpel dan lancar, membantu karena ter integrasi dengan banyak sistem pembayaran."
Pengguna Google,5,2021-08-18 15:33:28,baguss banget
Pengguna Google,4,2022-05-23 06:12:09,"terimakasih tokopedia, berguna banget cashback nya😍"
Pengguna Google,5,2021-04-26 15:16:46,Sangat membatu ya
Pengguna Google,5,2022-01-09 03:48:44,punya saldo mudah dipakainya
Pengguna Google,5,2021-05-02 12:53:46,Tetap semangat
Pengguna Google,5,2021-12-17 18:38:25,Baru pertama beli token di tokopedia. keren casback nya
Pengguna Google,1,2024-06-15 21:14:28,Gagal dalam mengambil hadiah pertama
Pengguna Google,3,2021-10-12 09:04:26,barang nya kurang banyak
Pengguna Google,5,2021-09-27 05:08:03,baru coba udah dpt gratis snang nya
Pengguna Google,1,2022-07-07 05:04:36,kenapa gk bisa pembayaran melalui gopay coins .
Pengguna Google,5,2022-10-16 01:09:10,siap pissn
Pengguna Google,5,2021-12-19 09:12:59,Bagus
Pengguna Google,5,2021-05-10 03:58:50,Mantap
Pengguna Google,1,2021-10-04 08:40:19,Tokopedia parah banget Saya udah menyelesaikan pelatihan di BAKING WORLD TANGGAL 21 SEPTEMBER 2021 SAMPE SEKARANG SERTIFIKAT BELUM MUNCUL² UDAH 10HARI PARAH LO JD APK!!! Anjay
Pengguna Google,5,2024-01-25 05:32:48,mantap
Pengguna Google,1,2023-12-09 10:03:20,"Saya sangat kecewa setiap belanja di #Tokopedia tidak pernah beres pengiriman, jasa logistik semua penipu.. Dan CUSTOMER CARE TOKOPEDIA hanya dibls otomatis mesin penjawab.. apa Tokopedia kere dan miskin tdk bisa byr CS yg profesional yg bisa follow up kelurahan customer.. kecewa berat akan saya sebarkan kesemua relasi saya buat tdk belanja di Tokopedia"
Pengguna Google,5,2022-06-29 03:45:55,sangat puas sekali
Pengguna Google,5,2021-04-16 14:24:45,The boyz harus muncul ya tanggal 23 nanti(〒﹏〒) aku udah lama nungguinnya.
Pengguna Google,4,2022-04-13 10:38:27,"Saya kasih bintang empat karena fitur-fiturnya cukup simpel gak terlalu ribet, setiap ngebatalin pesanan barang juga bisa ngembaliin uang. Kendala dari tokopedia yang kualami adalah pas udah nanya ke penjual, bilangnya barangnya ada. Udah konfirmasi pembayaran, tapi gak ada kelanjutan. Dan rupanya barangnya gak ada. Lain kali untuk penjual juga dicek beneran sebelum ngomong 'ada barangnya'. Waktuku terbuang sia-sia cuma nungguin barang yang akhirnya gak ada"
Pengguna Google,5,2022-03-16 03:52:08,Mantap
Pengguna Google,4,2021-09-24 03:27:15,Oke lah
Pengguna Google,1,2021-11-28 16:10:27,"Payah tokopedia,sistem nya buruk,klo ngga niat ngasih promo,php"
Pengguna Google,4,2021-08-02 16:26:30,Good job
Pengguna Google,5,2021-06-25 14:29:30,mantap 👍🏻🤎
Pengguna Google,5,2021-05-20 15:00:23,past respon for tokopedia
Pengguna Google,5,2022-03-10 10:06:59,good
Pengguna Google,5,2021-05-27 23:34:19,"thanks to tokped, aq bisa dapat produk cuma"" gratis ongkir lagi 😆"
Pengguna Google,5,2022-02-10 12:18:53,👍
Pengguna Google,5,2022-01-08 13:07:04,karena pertama gratis
Pengguna Google,5,2022-06-06 10:38:44,"Tolong jangan pake batasan ngasih tip ke kurir, kasian waktu itu lagi hujan gede banget jalannya becek cuma dikasih tip 20rb 🙏"
Pengguna Google,3,2021-09-17 07:23:03,tolong di permudah jgn ribet
Pengguna Google,5,2021-05-15 10:37:36,Tingkatkan layanan dan transparansi transaksi kepada konsumen ......... ☝️
Pengguna Google,5,2022-06-12 23:56:44,"Sangat baik ,👍👍👍"
Pengguna Google,5,2024-01-30 23:34:40,bagus sekali
Pengguna Google,4,2021-05-27 17:38:28,bagus
Pengguna Google,5,2022-02-09 03:04:24,good dah tokopedia bisa blnja rp.0 trimakasih tokopedia
Pengguna Google,1,2023-04-07 19:54:48,A2😫😭we ana
Pengguna Google,5,2022-06-06 15:02:49,Good Performs
Pengguna Google,5,2022-07-15 15:11:06,Bagus . Makasih tokopedia
Pengguna Google,4,2021-04-14 22:13:26,Banyak diskon dan harga promox tokopedia semakin sukses deh barokah buat kita semua
Pengguna Google,5,2023-03-26 04:50:05,Utk metode cicilan susah sekali
Pengguna Google,5,2021-06-16 03:54:22,Pelayanan siap antar produk pesanan sesuai mantab
Pengguna Google,5,2021-03-31 12:02:02,sangat membantu
Pengguna Google,5,2021-05-19 00:16:45,Mudah2an beruntung amin
Pengguna Google,1,2024-06-09 00:44:09,saldo ditahan
Pengguna Google,5,2021-04-17 17:08:59,Sangat Baik
Pengguna Google,3,2023-10-02 08:12:04,"Skrg makin lemot, trs ongkirnya gratis cm blnja 50rb ke atas, itupun gk semua item, ada pula biaya adm n layanan, makin nyebelin.."
Pengguna Google,5,2024-03-18 18:02:39,Diskon MELIMPAH DI TOKOPEDIA tokopedia: mobilbutut tokopedia: styleispassion tokopedia: motipassion
Pengguna Google,5,2021-04-06 11:42:48,menarik
Pengguna Google,5,2021-08-19 06:55:32,Telat telat dikit ga masalah
Pengguna Google,5,2021-05-02 04:29:35,Asyiiik banyak diskon
Pengguna Google,5,2022-11-11 11:54:44,mantaaaab
Pengguna Google,5,2022-02-22 02:54:27,Urusan Belanja Nggak pake ribeet..👍 Order Kapan saja dimana saja. Tinggal tunggu nyempe ajaa...😊
Pengguna Google,5,2022-02-18 06:23:22,mantap
Pengguna Google,5,2022-03-22 12:58:11,mantaaaap....
Pengguna Google,5,2022-03-11 03:54:37,onghy
Pengguna Google,5,2021-04-29 03:06:35,toko favorit
Pengguna Google,5,2021-09-21 23:19:35,bagus
Pengguna Google,1,2024-03-26 15:58:10,Kecewa sekarang sama tokopedia jelek expedisi nya barang sangat lama sampai dengan SAPX express katanya rekomen nyatanya sangat sangat sangat jelek sekali padahal saya langganan di sini bahkan belanja ada yg sampai 800 rbu lebih dengan ini saya akan hapus tokopedia dan kapok belanja lagi disini
Pengguna Google,1,2023-06-14 01:12:38,"Tokopedia sangat mengecewakan sekali, masa promo sekarang ngga bisa di jadikan satu Malah tambah rugi aja 👎"
Pengguna Google,5,2021-04-07 09:19:40,Apk bagus 👍👍👍👍
Pengguna Google,3,2023-08-02 03:27:07,"Overall tokped udah bgus, cm ada fitur yg sy sgt butuh tp tidak ada di apk tokped.. itu fitur hapus transaksi/ pmbelian di tokped, aku co barang titipan org lain yg aneh dan riwayat pembeliannya ga bisa dihapus jd berantem drumah gara² liat riwayat transaksi yg pdahal barangnya aku co bukan buat aku.. tolong tokped adain fitur hapus riwayat pembelian, krn kadang customer pakai tokped bukan cm buat sendiri kadang jg buat keluarga/ org lain, kan bahaya jg kalo trnyata di list ada barang sensitif.."
Pengguna Google,2,2022-09-07 10:33:01,Kurang nyaman belanja di toped gara2 ada biaya penanganan dan biaya tambahan untuk COD
Pengguna Google,4,2021-04-01 14:36:40,"kebanyakan kode verifikasi,tapi mantap sih"
Pengguna Google,4,2021-11-04 22:41:17,Tokopedia yang saya gunakan sekarang sangat bermanfaat sekali utk memudahkan saya berbelanja apa yang saya inginkan Cepat & Aman lagi the best
Pengguna Google,5,2022-09-26 13:44:02,sangat membantu.
Pengguna Google,5,2021-10-09 01:14:10,transaksi d tokopedia sangat mudah di akses
Pengguna Google,1,2024-07-18 03:12:55,"Mohon untuk ekspedisi (AnterAja) knp masih di pakai ya sbg pengiriman resmi tolopedia ? Bikin masalah aja di pengiriman. Saya penguna lama tokopedia, kalo begini terus saya akan beralih saja aplikasi sebelah."
Pengguna Google,5,2022-07-19 22:08:50,oke
Pengguna Google,5,2022-04-23 13:59:54,"bagusss bangett, recomended"
Pengguna Google,5,2022-08-15 12:04:26,Memebantu skali
Pengguna Google,5,2022-12-07 15:37:54,enjoy
Pengguna Google,5,2022-07-08 17:37:15,bisa belanja gratis untuk pengguna baru aku udah beberapa kali beli barang gratis
Pengguna Google,5,2022-10-30 09:19:14,Mantablah pokoke
Pengguna Google,5,2022-10-18 08:49:46,Sangat baik dancepat
Pengguna Google,5,2021-05-18 05:19:32,Sejauh ini terbantu dengan Tokopedia
Pengguna Google,1,2021-05-02 02:06:38,Manfkin enak aj belanja di tokopedia
Pengguna Google,5,2024-07-26 23:31:30,aplikasi belanja yang bagus bgtt
Pengguna Google,5,2022-02-09 20:49:07,bagusssssssss
Pengguna Google,5,2021-05-30 08:05:35,sangat bagus
Pengguna Google,5,2021-08-25 11:16:07,Mantap bgt aplikasiny kak
Pengguna Google,1,2023-12-04 14:30:29,"toko pedia ga aman banget anj paket gue ilang mana ps lg dpt diskon banyak, mmg kurir tokped anj, ga gue doang korbannya tpi banyaak buwanget bener² ni si tokped baru kali ini gue kehilangan barang gue,mana udah bayar lagi mmg anj"
Pengguna Google,3,2021-08-09 12:45:58,Mantaaap#
Pengguna Google,5,2021-08-12 16:58:55,Sangat memuaskan
Pengguna Google,5,2021-10-23 00:01:38,Mantappp banget
Pengguna Google,4,2022-10-05 03:58:01,excellent
Pengguna Google,5,2022-07-07 12:11:21,sangat bagus
Pengguna Google,5,2021-08-26 07:55:35,thanks bgt
Pengguna Google,5,2021-10-25 23:56:17,Mantap dan jaya selalu
Pengguna Google,4,2021-04-26 13:23:08,Apa ia tawaran hadiah
Pengguna Google,5,2022-01-01 15:44:56,top
Pengguna Google,5,2021-03-24 22:18:01,Sangat membantu dan meyakinkan
Pengguna Google,5,2021-09-28 13:51:29,keren bingittt ehh tapi boong
Pengguna Google,5,2022-01-30 04:38:47,dapet barang gratis tokopedia baik banget
Pengguna Google,5,2022-01-21 22:53:20,Top markotopp
Pengguna Google,5,2021-05-03 19:24:02,puas blanja dsni
Pengguna Google,1,2021-05-24 10:13:23,Wow
Pengguna Google,5,2022-03-17 02:19:31,Kualitasnyaaaaa bagus lah😊🙏
Pengguna Google,5,2021-03-29 13:35:37,sangat baik
Pengguna Google,5,2021-08-25 17:47:59,baguss
Pengguna Google,5,2021-08-25 14:40:49,"Saya sangat menyukai tokopedia,,,platform yg sangat bagus..."
Pengguna Google,5,2022-01-15 08:23:30,"semoga bantalnya benar""bagus ya,soal nya rp 0 makasih sebelum nya tokopesia🤗"
Pengguna Google,5,2021-09-07 00:52:21,"Kami sangst berterima kasih kepada pembuat aplikasi ini, dan sangat membantu dlm pekerjaan kami sehari-hari wassalam,,,"
Pengguna Google,1,2021-05-07 01:46:42,"Males lah jarak jakarta kejawa aja gk bisa cod onlineshop lain aja bisa,emg kesannya kayak mau nipu dan uang dibawa kabur tanpa barang diterima"
Pengguna Google,5,2021-10-28 13:35:52,gila sih mantep
Pengguna Google,5,2021-10-27 04:10:56,mantaapppppp
Pengguna Google,3,2022-01-05 21:26:54,Apakah tokped sedang ada gangguan? Cek resi dan top up pun gak bisa... 🥺
Pengguna Google,3,2021-08-02 19:48:56,"Udah d update kok msh belum juga bisa di buka.dalam 30 menit,udah 7x 34mb,saya update,tetap aja nggak bs dibuka.ngabisin kuota,bos.jadi heran.padahal pengiriman saya lagi di proses,bos.masalahnya di mana.kl jaringan di sini nggak ada yg lelet,buka apk yg lain aj,gampang d update,tp kenapa waktu update toped bermasalah trus.cek status pengiriman saya yg 2 item lagi,gmn bos."
Pengguna Google,1,2021-10-26 05:27:40,"Tidak menerima cashback setelah transaksi selesai. Alasannya karena melebihi batas pengguna program. Kalau sudah melebihi batas pengguna program per akun, kenapa di invoice muncul cashback. Jangan seenaknya sendiri menghilangkan cashback! Bikin program bohong2an!"
Pengguna Google,5,2023-12-24 07:29:12,Donwload gara gara Tokopedia x kobo kanaeru
Pengguna Google,1,2023-02-09 10:09:13,Pelayanannya parah mitra ekspedisi ngeboong masa status pengiriman tidak ada orang hahahaha padahal ada orang kalo gk bisa dianter hari itu tulis aja sesuai fakta jangan ngarang2 masa ngeboong jgn minta bayarnya doang pelayanan tingkatin
